,used_tokens,used_resume_bullet_gen,prompted_payment,used_resume_builder,industry,career_status,job_time,resume_experience,Days
32717,0.0,0.0,1.0,1.0,12,0,0,1,17
34196,19.0,1.0,1.0,1.0,1,0,0,1,15
29793,14.0,1.0,1.0,1.0,0,0,0,0,20
10851,0.0,1.0,1.0,1.0,1,0,0,0,58
14402,0.0,1.0,1.0,1.0,0,0,0,0,52
12124,9.0,1.0,1.0,1.0,7,0,0,1,57
23709,6.0,1.0,1.0,1.0,0,0,1,0,27
18894,0.0,0.0,1.0,1.0,1,0,2,1,29
7080,0.0,0.0,1.0,0.0,8,0,2,0,60
13121,0.0,0.0,1.0,0.0,2,2,1,1,55
17633,6.0,1.0,1.0,1.0,1,2,0,0,40
3641,0.0,0.0,1.0,1.0,7,0,3,1,75
2180,20.0,1.0,1.0,0.0,1,2,0,1,118
34063,0.0,1.0,1.0,1.0,3,1,1,2,15
17260,1.0,0.0,1.0,1.0,3,0,1,0,41
16994,0.0,0.0,1.0,1.0,2,0,0,1,44
34841,1.0,0.0,1.0,1.0,1,2,0,1,14
33154,4.0,1.0,1.0,1.0,0,0,1,0,16
12516,8.0,1.0,1.0,1.0,0,0,1,1,56
13385,0.0,1.0,1.0,1.0,1,1,0,1,54
22854,16.0,1.0,1.0,1.0,10,0,0,0,28
4520,6.0,1.0,1.0,0.0,13,1,0,0,72
7464,11.0,1.0,1.0,1.0,1,1,2,0,60
4043,0.0,0.0,1.0,1.0,2,0,0,1,75
10460,0.0,1.0,1.0,0.0,1,0,3,2,59
18301,0.0,1.0,1.0,1.0,0,0,0,0,32
30695,2.0,1.0,1.0,0.0,0,2,2,0,19
15203,2.0,0.0,1.0,1.0,0,2,3,1,51
21148,2.0,0.0,1.0,1.0,3,1,0,0,28
32759,0.0,1.0,1.0,1.0,2,2,0,1,17
16035,20.0,0.0,1.0,1.0,7,0,0,0,48
32034,0.0,1.0,1.0,1.0,0,0,0,2,18
35092,0.0,0.0,1.0,1.0,1,0,0,1,14
22238,0.0,0.0,1.0,1.0,0,1,0,1,28
10653,0.0,1.0,1.0,1.0,1,2,0,1,59
33311,19.0,1.0,1.0,1.0,1,0,1,0,16
34254,1.0,1.0,1.0,0.0,14,2,0,0,15
22477,7.0,1.0,1.0,1.0,0,0,0,2,28
3995,0.0,0.0,1.0,0.0,2,1,0,2,75
18527,16.0,0.0,1.0,1.0,0,1,0,0,29
35465,0.0,0.0,1.0,1.0,1,1,3,2,14
19508,10.0,1.0,1.0,0.0,1,2,1,1,29
9004,23.0,1.0,1.0,1.0,1,2,1,2,59
8090,0.0,0.0,1.0,1.0,2,0,0,2,60
1925,0.0,1.0,0.0,0.0,1,2,1,2,118
11145,0.0,0.0,1.0,1.0,0,1,0,2,58
854,0.0,1.0,0.0,0.0,0,0,1,2,128
8040,4.0,0.0,1.0,1.0,0,2,1,0,60
28031,2.0,1.0,1.0,1.0,3,0,0,2,22
31019,14.0,0.0,1.0,1.0,0,0,1,0,19
8154,16.0,1.0,1.0,1.0,0,1,0,0,60
21459,0.0,1.0,1.0,1.0,0,2,1,1,28
33812,0.0,0.0,1.0,1.0,1,2,0,1,15
1944,0.0,1.0,0.0,0.0,13,1,0,2,118
34939,1.0,0.0,1.0,1.0,1,0,0,0,14
1587,11.0,1.0,1.0,1.0,12,2,0,1,119
4014,2.0,1.0,1.0,1.0,1,0,0,2,75
10072,0.0,0.0,1.0,0.0,0,2,2,0,59
7304,0.0,0.0,1.0,0.0,0,1,0,2,60
15122,0.0,0.0,1.0,1.0,1,2,1,0,51
14869,0.0,0.0,1.0,0.0,5,0,1,1,52
17143,1.0,1.0,1.0,1.0,0,1,0,0,42
12413,0.0,0.0,1.0,0.0,1,0,0,1,56
20139,13.0,1.0,1.0,1.0,0,1,1,1,29
24803,6.0,1.0,1.0,1.0,8,2,3,1,26
4692,0.0,0.0,1.0,1.0,1,0,3,0,69
5637,0.0,0.0,1.0,1.0,1,0,0,2,60
2151,1.0,1.0,1.0,1.0,11,1,2,0,118
12462,0.0,0.0,1.0,1.0,0,1,1,0,56
21692,0.0,0.0,1.0,1.0,1,2,1,0,28
2430,0.0,1.0,0.0,0.0,0,0,0,0,118
1354,0.0,1.0,0.0,0.0,3,0,0,2,119
19643,0.0,0.0,1.0,1.0,10,2,0,1,29
24921,1.0,1.0,1.0,0.0,2,0,0,0,26
3089,0.0,1.0,0.0,0.0,0,1,0,0,112
31107,0.0,1.0,1.0,1.0,0,2,0,0,19
17644,0.0,1.0,1.0,1.0,10,0,3,2,40
28278,1.0,0.0,1.0,1.0,0,0,0,0,21
9147,0.0,1.0,1.0,1.0,0,1,2,0,59
22860,2.0,1.0,1.0,1.0,0,1,0,0,28
11423,0.0,0.0,1.0,1.0,7,0,0,0,58
1982,0.0,1.0,0.0,0.0,3,2,2,2,118
14909,2.0,0.0,1.0,1.0,0,0,0,2,52
26127,2.0,1.0,1.0,1.0,0,1,0,3,25
32433,0.0,0.0,1.0,0.0,1,2,1,0,17
18602,0.0,0.0,1.0,0.0,1,2,0,0,29
23228,2.0,1.0,1.0,1.0,1,2,0,0,28
31380,8.0,0.0,1.0,1.0,5,0,0,1,18
496,0.0,1.0,0.0,0.0,0,1,1,0,135
15993,0.0,0.0,1.0,1.0,0,1,0,1,48
2211,1.0,1.0,1.0,1.0,4,0,3,1,118
32681,12.0,1.0,1.0,1.0,1,2,2,0,17
10562,0.0,1.0,1.0,1.0,0,0,2,0,59
29250,1.0,1.0,1.0,1.0,1,0,1,1,20
22613,4.0,1.0,1.0,0.0,0,0,1,0,28
10504,0.0,1.0,1.0,1.0,0,1,2,0,59
31980,0.0,0.0,1.0,1.0,14,0,0,0,18
30564,1.0,1.0,1.0,1.0,12,2,1,0,19
16907,0.0,1.0,1.0,1.0,1,2,0,0,45
28830,10.0,1.0,1.0,1.0,0,0,0,1,21
30577,0.0,1.0,1.0,1.0,0,1,1,2,19
28116,0.0,0.0,1.0,1.0,13,1,1,0,22
14030,0.0,0.0,1.0,0.0,5,0,0,0,53
7868,4.0,1.0,1.0,1.0,1,0,1,0,60
26098,110.0,1.0,1.0,1.0,6,0,0,1,25
25784,1.0,1.0,1.0,1.0,10,2,2,2,26
15070,0.0,1.0,1.0,1.0,1,0,0,0,51
3201,0.0,1.0,0.0,0.0,6,0,1,0,111
23226,6.0,0.0,1.0,1.0,2,0,0,0,28
27710,13.0,1.0,1.0,1.0,1,0,0,2,22
6844,0.0,0.0,1.0,1.0,0,0,0,0,60
28062,0.0,1.0,1.0,1.0,4,0,1,1,22
9047,0.0,0.0,1.0,1.0,4,2,1,0,59
33719,1.0,1.0,1.0,1.0,0,0,1,1,15
35046,1.0,1.0,1.0,1.0,7,2,0,1,14
31534,1.0,1.0,1.0,0.0,2,2,1,1,18
16435,0.0,0.0,1.0,1.0,2,2,0,1,47
15856,2.0,1.0,1.0,0.0,5,0,0,2,48
5006,4.0,0.0,1.0,1.0,0,0,0,0,60
29995,5.0,1.0,1.0,1.0,8,0,0,1,20
14309,1.0,0.0,1.0,1.0,4,1,1,3,53
18440,1.0,1.0,1.0,0.0,3,2,0,0,29
16850,2.0,1.0,1.0,0.0,10,2,1,1,45
2056,0.0,1.0,0.0,0.0,0,1,1,0,118
20092,0.0,1.0,1.0,1.0,1,2,0,0,29
24585,0.0,0.0,1.0,1.0,1,2,0,1,27
23239,13.0,0.0,1.0,1.0,0,0,0,1,28
20157,0.0,0.0,1.0,1.0,2,0,1,0,29
31199,7.0,1.0,1.0,1.0,0,0,1,0,19
25047,9.0,0.0,1.0,1.0,1,2,1,1,26
8826,0.0,0.0,1.0,0.0,14,0,0,0,59
21187,0.0,1.0,1.0,1.0,0,0,0,1,28
5330,0.0,0.0,1.0,1.0,14,1,3,2,60
23392,0.0,1.0,1.0,1.0,10,0,1,0,27
34195,0.0,1.0,1.0,1.0,0,1,0,2,15
29476,1.0,1.0,1.0,1.0,1,0,0,0,20
8948,7.0,1.0,1.0,1.0,0,2,0,0,59
30842,2.0,0.0,1.0,1.0,0,0,0,0,19
30949,0.0,0.0,1.0,1.0,1,2,3,2,19
16790,0.0,0.0,1.0,0.0,0,0,0,0,46
4025,0.0,1.0,1.0,1.0,4,1,2,2,75
27393,0.0,0.0,1.0,1.0,1,1,1,2,23
10712,14.0,0.0,1.0,1.0,1,0,0,2,59
15326,7.0,1.0,1.0,0.0,0,1,0,2,50
8808,4.0,1.0,1.0,1.0,2,0,0,0,59
26941,0.0,1.0,1.0,1.0,15,2,1,0,23
24707,7.0,1.0,1.0,1.0,2,0,0,1,27
13895,0.0,1.0,1.0,1.0,7,0,1,2,53
27496,0.0,0.0,1.0,1.0,0,2,0,1,22
19688,19.0,1.0,1.0,1.0,2,0,0,2,29
18875,0.0,0.0,1.0,1.0,4,2,0,3,29
25022,16.0,1.0,1.0,1.0,1,2,0,1,26
28751,0.0,0.0,1.0,1.0,3,1,0,0,21
13370,0.0,1.0,1.0,1.0,1,2,2,1,54
23001,3.0,1.0,1.0,1.0,0,1,0,3,28
22455,5.0,0.0,1.0,1.0,1,0,0,0,28
25034,0.0,0.0,1.0,1.0,0,1,0,3,26
15011,0.0,0.0,1.0,1.0,1,2,2,1,52
28242,0.0,1.0,1.0,1.0,1,0,1,0,22
25570,18.0,1.0,1.0,1.0,8,0,0,0,26
15405,0.0,0.0,1.0,0.0,0,1,3,2,50
4112,0.0,0.0,1.0,1.0,1,1,1,0,74
1860,0.0,1.0,0.0,0.0,1,0,0,0,119
10281,0.0,0.0,1.0,1.0,5,0,1,1,59
27386,9.0,1.0,1.0,1.0,7,1,2,1,23
11750,0.0,1.0,1.0,1.0,0,1,1,2,57
22517,1.0,1.0,1.0,1.0,11,1,0,2,28
18800,7.0,0.0,1.0,1.0,2,0,0,1,29
10578,0.0,0.0,1.0,1.0,1,2,1,0,59
1912,0.0,1.0,0.0,0.0,0,0,2,2,118
13159,0.0,0.0,1.0,1.0,5,1,1,2,54
1963,0.0,1.0,0.0,0.0,2,0,0,2,118
11528,0.0,0.0,1.0,0.0,8,1,0,2,57
13867,5.0,1.0,1.0,1.0,8,0,0,1,53
13209,20.0,0.0,1.0,1.0,0,0,0,0,54
28133,3.0,0.0,1.0,1.0,0,0,3,0,22
21002,0.0,0.0,1.0,1.0,10,0,0,0,28
20912,0.0,0.0,1.0,1.0,0,0,0,0,28
8266,0.0,1.0,1.0,1.0,0,2,3,1,59
19511,0.0,1.0,1.0,1.0,1,2,2,0,29
11038,3.0,1.0,1.0,1.0,0,1,0,1,58
32528,0.0,0.0,1.0,1.0,0,0,1,1,17
35146,0.0,0.0,1.0,1.0,0,2,0,1,14
2535,0.0,0.0,0.0,0.0,4,1,3,2,118
33624,1.0,1.0,1.0,1.0,3,0,1,2,15
27689,0.0,1.0,1.0,1.0,0,2,0,1,22
34353,20.0,1.0,1.0,0.0,1,0,2,0,15
18304,0.0,0.0,1.0,1.0,0,0,1,0,32
14849,0.0,0.0,1.0,1.0,1,2,2,1,52
13277,1.0,0.0,1.0,1.0,0,1,1,1,54
32282,3.0,1.0,1.0,1.0,1,0,0,0,17
28548,11.0,1.0,1.0,1.0,7,2,0,1,21
27845,0.0,1.0,1.0,1.0,0,2,0,1,22
19614,0.0,1.0,1.0,1.0,1,2,2,0,29
30345,7.0,1.0,1.0,1.0,0,2,0,1,19
2757,0.0,1.0,0.0,0.0,0,2,1,1,117
32909,0.0,1.0,1.0,1.0,0,2,3,1,16
13331,2.0,1.0,1.0,1.0,1,0,0,0,54
6398,1.0,1.0,1.0,1.0,4,1,2,1,60
28795,15.0,1.0,1.0,1.0,0,1,0,2,21
19900,1.0,1.0,1.0,0.0,1,1,0,2,29
26309,6.0,0.0,1.0,1.0,0,2,3,1,25
25797,0.0,0.0,1.0,1.0,14,1,0,2,26
14459,0.0,0.0,1.0,1.0,1,2,1,1,52
25348,11.0,1.0,1.0,0.0,5,1,0,0,26
6130,0.0,1.0,1.0,1.0,1,1,2,2,60
13945,0.0,0.0,1.0,0.0,1,1,0,1,53
19407,0.0,0.0,1.0,0.0,0,1,0,1,29
16181,0.0,1.0,1.0,1.0,1,0,0,0,47
34311,0.0,0.0,1.0,1.0,13,0,0,1,15
18139,2.0,1.0,1.0,1.0,1,0,0,0,34
14533,0.0,0.0,1.0,0.0,1,0,2,1,52
1655,0.0,1.0,0.0,0.0,0,0,0,2,119
14855,0.0,0.0,1.0,1.0,7,1,1,3,52
22566,1.0,1.0,1.0,1.0,1,2,3,1,28
7265,9.0,1.0,1.0,1.0,1,2,0,1,60
19058,0.0,1.0,1.0,1.0,1,2,1,1,29
2834,1.0,1.0,1.0,1.0,14,2,2,1,116
26994,7.0,1.0,1.0,1.0,1,0,1,1,23
28601,0.0,1.0,1.0,1.0,0,2,1,1,21
27894,0.0,1.0,1.0,0.0,3,1,0,2,22
24192,20.0,1.0,1.0,1.0,0,0,1,1,27
35541,0.0,0.0,1.0,1.0,3,1,0,2,13
18200,0.0,0.0,1.0,1.0,1,0,2,0,33
1668,0.0,1.0,1.0,1.0,8,0,2,0,119
31187,6.0,1.0,1.0,1.0,0,0,0,0,19
15080,6.0,1.0,1.0,1.0,0,2,0,0,51
9958,0.0,1.0,1.0,1.0,2,0,3,0,59
26331,0.0,0.0,1.0,0.0,0,0,0,2,25
4098,0.0,0.0,1.0,0.0,0,0,1,0,74
6062,0.0,0.0,1.0,0.0,4,1,1,2,60
14944,0.0,0.0,1.0,1.0,3,0,1,0,52
2916,0.0,1.0,1.0,1.0,8,1,1,0,115
2539,4.0,1.0,1.0,1.0,15,0,1,0,118
31378,3.0,1.0,1.0,1.0,1,0,3,0,18
2145,20.0,1.0,1.0,1.0,1,1,1,2,118
31637,1.0,1.0,1.0,1.0,0,2,1,0,18
21901,10.0,1.0,1.0,1.0,0,1,1,0,28
32860,1.0,1.0,1.0,1.0,0,0,0,0,17
8651,10.0,0.0,1.0,1.0,0,0,0,1,59
3816,0.0,1.0,1.0,0.0,13,1,0,0,75
15008,1.0,1.0,1.0,1.0,4,1,1,2,52
17714,3.0,1.0,1.0,1.0,0,1,1,0,39
31779,1.0,1.0,1.0,1.0,0,2,0,0,18
962,20.0,1.0,1.0,1.0,13,0,0,2,119
19412,1.0,1.0,1.0,0.0,0,0,0,0,29
23456,9.0,1.0,1.0,1.0,1,2,0,0,27
18308,20.0,1.0,1.0,1.0,14,0,1,0,32
3396,0.0,1.0,0.0,0.0,12,2,3,0,97
3078,0.0,1.0,0.0,0.0,0,2,3,1,112
35943,8.0,1.0,1.0,1.0,5,2,3,0,13
31082,0.0,0.0,1.0,0.0,4,1,0,0,19
24022,0.0,0.0,1.0,1.0,8,0,0,1,27
33334,4.0,1.0,1.0,0.0,5,0,1,1,16
4056,0.0,0.0,1.0,0.0,2,1,2,2,74
29738,4.0,0.0,1.0,1.0,6,0,0,0,20
20375,2.0,1.0,1.0,0.0,0,2,0,1,29
2984,0.0,1.0,0.0,0.0,2,0,0,0,112
24144,1.0,1.0,1.0,1.0,0,0,0,1,27
35835,0.0,1.0,1.0,1.0,1,0,0,0,13
25828,0.0,1.0,1.0,1.0,4,2,1,1,26
6332,0.0,0.0,1.0,0.0,1,0,0,0,60
23111,15.0,1.0,1.0,1.0,0,2,0,1,28
30093,0.0,0.0,1.0,0.0,13,0,1,1,20
32705,1.0,1.0,1.0,1.0,1,0,1,0,17
18673,0.0,0.0,1.0,1.0,1,0,0,0,29
2527,1.0,1.0,1.0,1.0,12,2,1,1,118
8246,0.0,0.0,1.0,1.0,0,0,0,0,59
8569,2.0,1.0,1.0,1.0,0,1,1,2,59
28099,1.0,1.0,1.0,1.0,10,0,0,2,22
23618,0.0,0.0,1.0,1.0,14,0,0,1,27
25590,2.0,1.0,1.0,1.0,1,0,0,2,26
11715,1.0,1.0,1.0,1.0,12,0,1,1,57
13528,0.0,0.0,1.0,0.0,10,0,3,2,53
28894,1.0,1.0,1.0,1.0,5,1,0,0,21
34685,1.0,1.0,1.0,1.0,1,2,2,1,14
28640,1.0,1.0,1.0,1.0,1,0,0,2,21
5506,0.0,0.0,1.0,0.0,2,1,0,1,60
30247,0.0,0.0,1.0,1.0,7,0,1,0,19
33846,1.0,1.0,1.0,1.0,2,0,0,2,15
3024,0.0,1.0,0.0,0.0,1,2,2,1,112
1402,0.0,1.0,0.0,0.0,1,0,0,0,119
12909,0.0,1.0,1.0,1.0,12,2,2,0,55
10532,0.0,1.0,1.0,1.0,1,0,0,1,59
1231,0.0,1.0,0.0,0.0,0,0,0,0,119
5113,2.0,1.0,1.0,1.0,5,0,0,0,60
6753,0.0,0.0,1.0,1.0,15,1,0,0,60
13839,0.0,0.0,1.0,0.0,0,0,2,0,53
20914,12.0,1.0,1.0,1.0,1,2,0,0,28
7037,0.0,0.0,1.0,0.0,1,2,1,1,60
20465,0.0,0.0,1.0,1.0,0,0,0,1,29
14755,0.0,0.0,1.0,1.0,0,0,0,0,52
2510,0.0,1.0,0.0,0.0,0,0,0,2,118
30974,0.0,0.0,1.0,1.0,0,1,0,0,19
14253,0.0,0.0,1.0,0.0,13,1,1,2,53
23280,1.0,1.0,1.0,1.0,1,0,0,0,28
21764,2.0,1.0,1.0,1.0,8,1,0,3,28
33267,4.0,1.0,1.0,1.0,1,0,1,0,16
26401,1.0,1.0,1.0,0.0,1,1,1,2,25
23131,0.0,0.0,1.0,1.0,0,0,0,1,28
25962,1.0,1.0,1.0,0.0,0,0,0,0,25
7347,0.0,0.0,1.0,1.0,0,1,1,2,60
20403,0.0,1.0,1.0,1.0,0,0,0,0,29
13435,2.0,1.0,1.0,1.0,0,2,1,1,53
2500,0.0,1.0,1.0,1.0,0,0,0,0,118
27199,0.0,1.0,1.0,1.0,0,2,0,1,23
13105,3.0,0.0,1.0,1.0,7,0,1,2,55
26737,17.0,1.0,1.0,1.0,0,0,0,1,24
27666,1.0,1.0,1.0,0.0,0,2,0,1,22
5914,0.0,0.0,1.0,1.0,0,1,0,0,60
1874,0.0,0.0,0.0,0.0,0,0,2,0,119
2716,0.0,1.0,0.0,0.0,3,2,0,2,117
23218,0.0,1.0,1.0,1.0,2,0,0,0,28
19103,5.0,1.0,1.0,1.0,4,0,1,0,29
28433,0.0,0.0,1.0,1.0,1,2,1,1,21
17542,14.0,1.0,1.0,1.0,0,1,3,2,40
4248,0.0,0.0,1.0,1.0,4,1,0,0,74
16325,0.0,1.0,1.0,1.0,0,0,0,0,47
19948,0.0,0.0,0.0,0.0,0,0,0,0,29
28145,2.0,1.0,1.0,1.0,2,0,0,0,22
12332,6.0,1.0,1.0,1.0,8,0,0,1,56
3250,1.0,1.0,1.0,0.0,0,0,1,0,109
9254,0.0,0.0,1.0,1.0,2,2,1,1,59
4143,0.0,0.0,1.0,0.0,0,0,3,2,74
11517,0.0,0.0,1.0,1.0,7,0,0,1,57
26927,10.0,1.0,1.0,1.0,4,0,0,1,23
25884,2.0,1.0,1.0,1.0,0,0,0,0,25
35096,4.0,1.0,1.0,1.0,7,0,0,1,14
8655,0.0,0.0,1.0,1.0,0,2,2,0,59
24973,2.0,1.0,1.0,0.0,1,2,2,0,26
21325,1.0,1.0,1.0,1.0,1,1,0,3,28
5393,0.0,0.0,1.0,1.0,11,0,0,0,60
22805,14.0,0.0,1.0,1.0,7,0,0,0,28
26851,0.0,1.0,1.0,1.0,0,2,2,0,24
27406,1.0,1.0,1.0,0.0,0,2,0,1,22
13664,0.0,0.0,1.0,1.0,8,0,0,0,53
27416,16.0,1.0,1.0,1.0,8,1,3,2,22
9057,0.0,0.0,1.0,0.0,1,0,1,0,59
7141,2.0,0.0,1.0,1.0,0,2,1,1,60
23298,23.0,1.0,1.0,1.0,0,1,0,0,28
23449,0.0,0.0,1.0,1.0,3,0,2,0,27
5474,0.0,0.0,1.0,0.0,1,0,1,0,60
2604,0.0,1.0,0.0,0.0,1,0,0,1,118
4279,2.0,0.0,1.0,1.0,2,0,0,2,74
30495,0.0,0.0,1.0,1.0,10,0,1,0,19
23985,5.0,1.0,1.0,1.0,0,2,0,1,27
7604,3.0,1.0,1.0,1.0,1,0,0,2,60
19518,6.0,1.0,1.0,1.0,15,1,0,2,29
19319,0.0,0.0,1.0,1.0,1,0,3,0,29
4208,10.0,1.0,1.0,1.0,0,1,0,1,74
1469,0.0,1.0,0.0,0.0,11,1,1,2,119
19358,1.0,1.0,1.0,1.0,0,0,2,1,29
2289,0.0,1.0,0.0,0.0,1,1,1,2,118
21649,0.0,0.0,1.0,1.0,0,2,1,1,28
15806,0.0,0.0,1.0,1.0,13,1,3,2,48
15533,0.0,1.0,1.0,1.0,0,0,0,0,50
3121,0.0,1.0,0.0,0.0,1,2,2,0,111
18960,2.0,1.0,1.0,0.0,0,0,1,0,29
2378,3.0,1.0,1.0,1.0,0,2,2,0,118
2106,0.0,1.0,1.0,1.0,5,2,3,1,118
25767,5.0,1.0,1.0,1.0,0,0,2,0,26
21808,1.0,1.0,1.0,1.0,0,2,2,1,28
676,0.0,1.0,0.0,0.0,0,0,0,0,133
6506,0.0,0.0,1.0,1.0,11,1,2,2,60
28863,0.0,0.0,1.0,1.0,2,2,0,1,21
23213,0.0,0.0,1.0,1.0,0,1,0,0,28
22497,0.0,0.0,1.0,1.0,1,0,1,0,28
3844,0.0,0.0,1.0,1.0,0,0,2,0,75
11650,14.0,1.0,1.0,1.0,13,0,0,2,57
23647,0.0,0.0,1.0,0.0,0,0,1,1,27
18475,0.0,0.0,1.0,1.0,7,0,2,1,29
11762,0.0,0.0,1.0,1.0,0,2,1,2,57
21874,20.0,1.0,1.0,1.0,0,2,0,0,28
11175,0.0,1.0,1.0,1.0,0,0,1,0,58
5948,0.0,1.0,1.0,1.0,7,1,1,2,60
17583,0.0,0.0,1.0,0.0,1,1,1,0,40
15995,17.0,1.0,1.0,1.0,0,1,0,0,48
28326,6.0,0.0,1.0,1.0,2,2,1,1,21
27095,0.0,1.0,1.0,1.0,5,0,0,1,23
33228,1.0,1.0,1.0,1.0,1,2,0,0,16
32702,9.0,1.0,1.0,1.0,4,0,0,0,17
12740,0.0,1.0,1.0,1.0,0,1,0,2,56
31734,2.0,1.0,1.0,1.0,0,2,0,1,18
32495,13.0,1.0,1.0,1.0,12,0,0,0,17
7104,0.0,0.0,1.0,1.0,2,0,0,0,60
7315,0.0,1.0,1.0,1.0,14,0,2,0,60
2680,0.0,1.0,0.0,0.0,0,2,0,0,117
685,0.0,1.0,0.0,0.0,2,2,0,0,132
30730,0.0,0.0,1.0,1.0,5,0,1,1,19
5104,14.0,1.0,1.0,1.0,1,2,0,0,60
35087,2.0,1.0,1.0,1.0,0,1,0,0,14
3258,2.0,1.0,1.0,1.0,1,0,2,1,108
30637,12.0,1.0,1.0,1.0,11,0,0,1,19
33097,0.0,0.0,1.0,1.0,7,0,0,3,16
8498,6.0,1.0,1.0,1.0,1,2,0,0,59
14699,0.0,0.0,1.0,0.0,0,0,1,0,52
11558,2.0,0.0,1.0,1.0,7,1,0,0,57
8016,0.0,0.0,1.0,0.0,0,1,2,0,60
35847,0.0,0.0,1.0,0.0,1,2,1,1,13
33887,0.0,0.0,1.0,1.0,1,0,1,1,15
30535,4.0,1.0,1.0,1.0,0,2,3,1,19
9464,0.0,0.0,1.0,0.0,3,1,1,0,59
13233,0.0,0.0,1.0,0.0,0,0,0,0,54
30914,1.0,1.0,1.0,0.0,3,2,0,1,19
16688,0.0,0.0,1.0,1.0,0,0,0,1,46
31127,0.0,1.0,1.0,1.0,0,1,1,0,19
8288,0.0,0.0,1.0,0.0,0,1,1,0,59
12597,10.0,1.0,1.0,1.0,3,0,1,1,56
20636,0.0,1.0,1.0,1.0,0,0,2,2,28
25469,0.0,1.0,1.0,1.0,1,2,0,0,26
33268,6.0,1.0,1.0,1.0,1,1,0,2,16
26124,4.0,1.0,1.0,1.0,2,0,0,1,25
3525,0.0,0.0,1.0,1.0,1,0,2,1,75
23936,4.0,1.0,1.0,1.0,15,0,1,2,27
30029,0.0,1.0,1.0,1.0,0,2,0,1,20
28944,1.0,0.0,1.0,1.0,3,0,0,1,21
35081,0.0,0.0,1.0,1.0,0,0,0,0,14
12793,0.0,1.0,1.0,1.0,0,1,1,0,56
5037,0.0,0.0,1.0,1.0,0,0,1,1,60
10346,0.0,0.0,1.0,1.0,0,0,0,0,59
26369,0.0,0.0,1.0,1.0,2,1,0,1,25
7039,0.0,0.0,1.0,1.0,0,2,2,0,60
30740,0.0,0.0,1.0,1.0,1,0,0,1,19
24940,20.0,1.0,1.0,0.0,0,2,1,1,26
30567,1.0,1.0,1.0,1.0,5,0,1,0,19
35382,1.0,0.0,1.0,1.0,5,0,0,0,14
24199,20.0,1.0,1.0,1.0,7,0,0,2,27
31174,4.0,1.0,1.0,0.0,2,0,0,2,19
31111,0.0,0.0,1.0,1.0,3,2,2,0,19
17663,54.0,1.0,1.0,1.0,0,0,0,2,40
4786,12.0,1.0,1.0,1.0,0,0,2,2,68
21614,1.0,1.0,1.0,1.0,1,0,3,1,28
23874,0.0,0.0,1.0,1.0,4,1,3,0,27
1164,9.0,1.0,1.0,1.0,1,1,0,0,119
5373,0.0,1.0,1.0,1.0,0,0,1,0,60
11516,0.0,1.0,1.0,0.0,15,0,0,0,57
21183,2.0,1.0,1.0,1.0,2,0,0,2,28
3603,20.0,1.0,1.0,1.0,0,0,0,1,75
26215,0.0,1.0,1.0,1.0,0,0,0,1,25
34784,0.0,1.0,1.0,1.0,1,2,0,1,14
21262,20.0,1.0,1.0,1.0,0,0,3,0,28
32951,11.0,1.0,1.0,1.0,1,0,0,1,16
8698,16.0,0.0,1.0,1.0,2,1,0,2,59
12890,1.0,1.0,1.0,1.0,13,0,1,0,55
22252,20.0,0.0,1.0,1.0,10,1,0,3,28
2858,0.0,1.0,0.0,0.0,1,2,3,1,116
33209,0.0,0.0,1.0,1.0,12,2,3,1,16
34354,0.0,1.0,1.0,1.0,0,1,0,2,15
22991,2.0,1.0,1.0,0.0,1,2,0,0,28
11759,0.0,0.0,1.0,1.0,0,0,0,0,57
4847,0.0,1.0,1.0,1.0,13,1,2,0,67
6377,4.0,1.0,1.0,1.0,13,0,0,0,60
7150,23.0,1.0,1.0,1.0,1,1,0,0,60
13224,1.0,1.0,1.0,0.0,3,2,1,0,54
3557,0.0,0.0,1.0,0.0,0,0,1,1,75
21949,12.0,1.0,1.0,1.0,0,1,2,2,28
32197,0.0,1.0,1.0,1.0,7,0,0,0,18
27779,0.0,0.0,1.0,1.0,0,0,0,0,22
9839,0.0,0.0,1.0,1.0,1,0,3,1,59
10531,0.0,0.0,1.0,1.0,3,1,0,2,59
9199,4.0,0.0,1.0,1.0,0,1,0,2,59
619,0.0,1.0,0.0,0.0,8,0,2,0,133
26574,1.0,1.0,1.0,1.0,1,0,1,1,24
31403,7.0,1.0,1.0,1.0,0,0,3,1,18
26923,0.0,0.0,1.0,0.0,1,0,3,3,23
26985,0.0,1.0,1.0,1.0,7,1,0,0,23
793,0.0,1.0,0.0,0.0,0,2,1,0,132
1918,3.0,1.0,1.0,1.0,0,2,0,1,118
19920,2.0,0.0,1.0,1.0,0,0,0,0,29
30945,5.0,1.0,1.0,1.0,2,2,1,0,19
9418,0.0,0.0,1.0,0.0,11,1,0,2,59
4035,18.0,1.0,1.0,1.0,0,0,2,1,75
12697,1.0,1.0,1.0,1.0,3,1,1,2,56
4659,0.0,0.0,1.0,1.0,8,0,1,0,70
12018,3.0,1.0,1.0,1.0,1,1,0,2,57
35305,1.0,1.0,1.0,0.0,1,0,0,0,14
18144,5.0,1.0,1.0,1.0,0,1,0,0,34
14872,0.0,0.0,1.0,0.0,0,1,1,1,52
7373,0.0,0.0,1.0,1.0,0,2,0,0,60
15984,0.0,0.0,1.0,0.0,0,0,1,2,48
24870,0.0,0.0,1.0,1.0,4,0,2,3,26
